id;procedencia;id_at;designacion;ref;SAP;id_prod;medida;us_crea;date_crea;us_modif;date_modif
1248;,;2;Accesorio Conexión Circuito de Via en Armario Enclavamiento;C25334-Z4-B4;;2700;Ud;1;2015-05-12;0;0000-00-00
1249;,;2;Tornillo  HILTI HPS-1 3/8 x 60;260354;;2695;Ud;1;2015-05-12;0;0000-00-00
1250;,;2;ARANDELA PLANA M15;;;2500;Ud;1;2015-05-12;0;0000-00-00
1251;,;2;Conector 14-16;C24195-Z6-C114;;2549;Ud;1;2015-05-12;0;0000-00-00
1252;,;2;BUJE PLASTICO AISLANT P/MOTOR DE AGUJA 1 1/4X1/4;;;2513;Ud;1;2015-05-12;0;0000-00-00
1253;,;2;Terminal Punta Roja;MS-SEN-PLA-0018;;2895;Ud;1;2015-05-12;0;0000-00-00
1254;,;2;JUMPER;T25160-J1-A120-2;;2567;Ud;1;2015-05-12;0;0000-00-00
1255;,;2;CASQUILLO;FSD82-12-C;;2544;Ud;1;2015-05-12;0;0000-00-00
1256;,;2;Complemento de Abrazadera BUQ 14;MS-SEN-PLA-0003;;2545;Ud;1;2015-05-12;0;0000-00-00
1257;,;2;Casquillo;FSD81-12-C;;2543;Ud;1;2015-05-12;0;0000-00-00
1258;,;2;Terminal;S1/0-38R-X;;2690;Ud;1;2015-05-12;0;0000-00-00
1259;,;2;Cable H 1x1.0/1.8 SW VZN FRNC, L=250Mts.(Negro).;L45562-L248-Y;;2520;Ud;1;2015-05-12;0;0000-00-00
1260;,;3;Cable HV 2x0.8/1.4 SW-WS.;V45562-N110-Y;A2V00001017662;5130;Mts;1;2015-05-12;0;0000-00-00
1261;,;2;Anclaje HILTI HLC-HX 5/16  2 1/8.;336243;;2494;Ud;1;2015-05-12;0;0000-00-00
1262;,;2;Terminal Punta Amarilla;MS-SEN-PLA-0019;;2896;Ud;1;2015-05-12;0;0000-00-00
1263;,;2;Tie Mounts;TM2S8-M0;;2643;Ud;1;2015-05-12;0;0000-00-00
1264;,;2;Pasador 4.0 x 35;DIN 96;;2698;Ud;1;2015-05-12;0;0000-00-00
1265;,;2;Stainless Steel 2-WAY MOUNT;MTM2H-Q;;2621;Ud;1;2015-05-12;0;0000-00-00
1266;,;2;TARUGO PLASTICO;;;2630;Ud;1;2015-05-12;0;0000-00-00
1267;,;2;Carrito para medici;;;5131;Ud;1;2015-05-12;0;0000-00-00
1268;,;2;METAL EMBOSSING TOOL;;;5133;Ud;1;2015-05-12;0;0000-00-00
1269;,;2;Buje de Metal Gde para Motor de Aguja;26-may;;2898;Ud;1;2015-05-12;0;0000-00-00
1270;,;2;Pegamento Hilti FS-ONE;FS-ONE 259578;;2586;Ud;1;2015-05-12;0;0000-00-00
1271;,;2;Cable de redes;K5513.30;;4904;Ud;1;2015-05-12;0;0000-00-00
1272;,;2;Signal connection box;S25610-H2-D30;;2742;Ud;1;2015-05-12;0;0000-00-00
1273;,;2;Impresora HP;P2015N;;2566;Ud;1;2015-05-12;0;0000-00-00
1274;,;2;Grasa Molykote;4045320;;2724;Ud;1;2015-05-12;0;0000-00-00
1275;,;2;Grasa Calcica 3 BG-18 Wt. 18kg;RP650R46;;4835;Ud;1;2015-05-12;0;0000-00-00
1276;,;2;Soporte para Baliza;MS-SEN-HIE-0041;;2680;Ud;1;2015-05-12;0;0000-00-00
1277;,;2;Sellador;C25187-Z1-C108;;2988;Rollos;1;2015-05-12;0;0000-00-00
1278;,;2;S-120 white speaker EU;980-000018;;2608;Ud;1;2015-05-12;0;0000-00-00
1279;,;2;Brazo para Motor de Aguja Corto;MS-SEN-HIE-0042;;2681;Ud;1;2015-05-12;0;0000-00-00
1280;,;2;Accesorio para Placa Identificacion de Señalización;641 864;;2682;Ud;1;2015-05-12;0;0000-00-00
1281;,;2;Buje de Metal Peq para Motor de Aguja;CE/KT 06/07;;2511;Ud;1;2015-05-12;0;0000-00-00
1282;,;2;Grasa Lítica Especial E.P. 2/3 Wt. 5kg;RP652X47;;4836;Ud;1;2015-05-12;0;0000-00-00
1283;,;2;Terminal;LAA4/0-38-5;;2632;Ud;1;2015-05-12;0;0000-00-00
1284;,;2;TORNILLO HEX M18X4;;;2647;Ud;1;2015-05-12;0;0000-00-00
1285;,;2;Pulsera para aislar corriente estática;2050.750.3;;2703;Ud;1;2015-05-12;0;0000-00-00
1286;,;2;Grapa Pequeña;MS-SEN-HIE-0045;;2716;Ud;1;2015-05-12;0;0000-00-00
1287;,;2;Tapa para Toma Corriente Doble;385.27;;2624;Ud;1;2015-05-12;0;0000-00-00
1288;,;2;Connector for SOM6;S25160-B3-A21 ;;2515;Ud;1;2015-05-12;0;0000-00-00
1289;,;2;TARUGOS DE PLOMO 3/4X4;;;2626;Ud;1;2015-05-12;0;0000-00-00
1290;,;2;Tornillo M19 x 6;MS-SEN-HIE-0024;;2649;Ud;1;2015-05-12;0;0000-00-00
1291;,;2;BASE DE BORNA;C 25300-A20-B34-1;;2676;Ud;1;2015-05-12;0;0000-00-00
1292;,;2;TORNILLO CABEZA PLANA M30;;;2644;Ud;1;2015-05-12;0;0000-00-00
1293;,;2;ARANDELA PRESION M15;;;2496;Ud;1;2015-05-12;0;0000-00-00
1294;,;2;Phase Select Mod. 6 m Type=2-A 2 L=A 26;S25532-A2-A26-1;;3002;Ud;1;2015-05-12;0;0000-00-00
1295;,;2;TORNILLO ALLEN 3X1/4;;;2989;Ud;1;2015-05-12;0;0000-00-00
1296;,;2;CABLE RADOX GKW S EMC (2X0.75+10X0,75);;;5132;Mts;1;2015-05-12;0;0000-00-00
1297;,;2;Cable ;3GKW/S-EMC2X0.5;;2909;Ud;1;2015-05-12;0;0000-00-00
1298;,;2;PHASE SELECT. MOD. 1 M TYPE=2-A 2 L=A 21;S25532-A2-A21-1;;2585;Ud;1;2015-05-12;0;0000-00-00
1299;,;2;Phase Select Mod. 4 m Type=2-A 2 L=A 24;S25532-A2-A24-1;;3001;Ud;1;2015-05-12;0;0000-00-00
1300;,;2;Placa para nivelacion motor de aguja;MS-SEN-HIE-0011;;2591;Ud;1;2015-05-12;0;0000-00-00
1301;,;2;ABRAZADERA DE METAL;4025-40W4;;3341;Ud;1;2015-05-12;0;0000-00-00
1302;,;2;Spring para Caja Conexión;KLBVE4-13.SSC;;2696;Ud;1;2015-05-12;0;0000-00-00
1303;,;2;TUERCA M30;;;2666;Ud;1;2015-05-12;0;0000-00-00
1304;,;2;Scheibe;C 25231-A2-C 136;A2V00000216192;3464;Ud;1;2015-05-12;0;0000-00-00
1305;,;2;Pieza Ernie;43538;;2717;Ud;1;2015-05-12;0;0000-00-00
1306;,;2;TORNILLOS;C 25326-A21-D3-B;;2994;Ud;1;2015-05-12;0;0000-00-00
1307;,;2;Arandela Plana M30;MS-SEN-HIE-0009;;2505;Ud;1;2015-05-12;0;0000-00-00
1308;,;2;ARANDELA PLANA M18;DIN125-M18-A2;;2990;Ud;1;2015-05-12;0;0000-00-00
1309;,;2;TERMINAL;SC-10;;2725;Ud;1;2015-05-12;0;0000-00-00
1310;,;2;GRAPA GRANDE  DE METAL;;;2715;Ud;1;2015-05-12;0;0000-00-00
1311;,;2;TERMINAL;JST8-50;;2639;Ud;1;2015-05-12;0;0000-00-00
1312;,;4;Placa Aislante;MS-SEN-PLA-0007;;2587;Ud;1;2015-05-12;0;0000-00-00
1313;,;2;Terminal;SC 70-12;;2641;Ud;1;2015-05-12;0;0000-00-00
1314;,;2;Arandela Plana M36;MS-SEN-HIE-0010;;2507;Ud;1;2015-05-12;0;0000-00-00
1315;,;2;Tuerca M22;MS-SEN-HIE-0038;;2667;Ud;1;2015-05-12;0;0000-00-00
1316;,;2;Tuerca M52;MS-SEN-HIE-0040;;2669;Ud;1;2015-05-12;0;0000-00-00
1317;,;2;ARANDELAS PLANAS M19X2;;;2502;Ud;1;2015-05-12;0;0000-00-00
1318;,;2;Arandela Plana M32;MS-SEN-HIE-0034;;2506;Ud;1;2015-05-12;0;0000-00-00
1319;,;2;Tornillo M24 x 3;MS-SEN-HIE-0026;;2651;Ud;1;2015-05-12;0;0000-00-00
1320;,;2;Tornillo de Via;AR60DA;;2645;Ud;1;2015-05-12;0;0000-00-00
1321;,;2;TERMINAL;45809;;2636;Ud;1;2015-05-12;0;0000-00-00
1322;,;2;Placa Aislante 9x15cm;MS-SEN-PLA-0009;;2589;Ud;1;2015-05-12;0;0000-00-00
1323;,;2;Tornillo Exagonal Grado 5, 3/4x2-1/2;0708T54X;;2654;Ud;1;2015-05-12;0;0000-00-00
1324;,;2;Terminal K12-8 DR35;MS-SEN-HIE-0018;;2640;Ud;1;2015-05-12;0;0000-00-00
1325;,;2;Tuerca M19;MS-SEN-HIE-0033;;2664;Ud;1;2015-05-12;0;0000-00-00
1326;,;2;Terminal 12-120 mm²;P045908;;2633;Ud;1;2015-05-12;0;0000-00-00
1327;,;2;Terminal;6,-35;;2726;Ud;1;2015-05-12;0;0000-00-00
1328;,;2;TAPA PLASTICA P/ MOTOR DE AGUJA;;;2625;Ud;1;2015-05-12;0;0000-00-00
1329;,;2;Arandela Plana M20;MS-SEN-HIE-0007;;2503;Ud;1;2015-05-12;0;0000-00-00
1330;,;2;Abrazadera 23-35 W4;MS-SEN-ALU-0001;;2487;Ud;1;2015-05-12;0;0000-00-00
1331;,;2;Grupilla;MS-SEN-ALU-0002;;2562;Ud;1;2015-05-12;0;0000-00-00
1332;,;2;Tuerca M36;MS-SEN-HIE-0039;;2668;Ud;1;2015-05-12;0;0000-00-00
1333;,;2;ABRAZADERA PARA CABLE DE METAL;BUK 14-2;;2488;Ud;1;2015-05-12;0;0000-00-00
1334;,;2;Federscheibe (Arandelas) DIN 137-B4-SN 60315;D137-B40-R60;;3465;Ud;1;2015-05-12;0;0000-00-00
1335;,;2;Tornillo M14;MS-SEN-HIE-0021;;2646;Ud;1;2015-05-12;0;0000-00-00
1336;,;2;ARANDELA DE PRESION M24;;;2498;Ud;1;2015-05-12;0;0000-00-00
1337;,;2;Arandela Plana M29;MS-SEN-HIE-0008;;2504;Ud;1;2015-05-12;0;0000-00-00
1338;,;2;Arandela de Presion M22;MS-SEN-HIE-0002;;2497;Ud;1;2015-05-12;0;0000-00-00
1339;,;2;ARANDELA PLANA M14;;;2499;Ud;1;2015-05-12;0;0000-00-00
1340;,;2;Terminal 12-50;MS-SEN-HIE-0012;;2634;Ud;1;2015-05-12;0;0000-00-00
1341;,;2;Tuerca M29;MS-SEN-HIE-0036;;2665;Ud;1;2015-05-12;0;0000-00-00
1342;,;2;Terminal Punta Roja;MS-SEN-PLA-0020;;2897;Ud;1;2015-05-12;0;0000-00-00
1343;,;2;ARANDELAS PLANAS M14;;;3336;Ud;1;2015-05-12;0;0000-00-00
1344;,;2;TARUGO DE PLOMO 5/16;;;2627;Ud;1;2015-05-12;0;0000-00-00
1345;,;2;Arandela Plana M19;MS-SEN-HIE-0028;;2501;Ud;1;2015-05-12;0;0000-00-00
1346;,;2;Tornillo Tirafondo M3;MS-SEN-HIE-0031;;2657;Ud;1;2015-05-12;0;0000-00-00
1347;,;2;Tornillos, tuercas y arandelas;MS-SEN-HIE-0043;;2688;Ud;1;2015-05-12;0;0000-00-00
1348;,;1;Seccionador 2Kv apertura en carga motorizado con puesta a tierra aislada;3EKA-200.147-M-A;;1411;Ud;1;2015-05-12;0;0000-00-00
1349;,;1;Seccionador 1,5/3 kV c.c.;8WL6114-2;;1410;Ud;1;2015-05-12;0;0000-00-00
1350;,;4;Interruptor Seccionador;3KA7152-4AA00;;2412;Ud;1;2015-05-12;0;0000-00-00
1351;,;4;Interruptor Seccionador;3KA7151-4AA00;;2409;Ud;1;2015-05-12;0;0000-00-00
1352;,;3;Accionamiento motor acumulador, VL630 - VL800, 110-127V AC/DC;3VL9600-3MN00   MN;;4849;Ud;1;2015-05-12;0;0000-00-00
1353;,;4;Interruptor Automatico/Disjuntor, 1,4--2A / 50Hz.;3RV1021-1BA10;;2380;Ud;1;2015-05-12;0;0000-00-00
1354;,;2;Cable;HO7V-K01X25;;2910;Mts;1;2015-05-12;0;0000-00-00
1355;,;1;Cable trenzado de Bzll 50mm (Pórticos playa);8WL7034-1;A2V00000203686;1307;Mts;1;2015-05-12;0;0000-00-00
1356;,;1;Cable trenzado realizado En CU-ETP 95/19;8WL7054-0;;1309;Mts;1;2015-05-12;0;0000-00-00
1357;,;1;Cable de puesta a tierra con recubrimiento de pvc 80mm;8WL7020-0;;1299;Mts;1;2015-05-12;0;0000-00-00
1358;,;2;Fibra Optica;I-D(ZN)H A2EG;;2556;Mts;1;2015-05-12;0;0000-00-00
1359;,;3;Cabina de seccionador +SV1;SLA;;5185;Ud;1;2015-05-12;0;0000-00-00
1360;,;1;Protector plastico transp para perfiles;;;5203;Ud;1;2015-05-12;0;0000-00-00
